id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p,player_info,team_info,PlayerID,MLBAMId,MinorMasterId,age,AgeDisplayOld,Bats,Throws,Position,UPURL,MLB_FullName,MLB_ShortName,MLB_AbbName,age_days,age_p,pscore,score_p,level
663550,Trey Cabbage,1196,290,246,148,60,32,12,3,13,100,34.5,41,14.1,199,549,0.244,0.227,0.352,0.339,0.476,0.416,0.357,0.333,0.348,36.2,94.8,12.0,56.8,20,13.5,6.9,6.3,0.037037037037037035,0.8345679012345679,0.4074074074074074,0.7962962962962963,0.7567901234567901,0.05925925925925926,0.9975308641975309,0.3950617283950617,0.9975308641975309,0.9555555555555556,0.2234567901234568,"{'UPId': '21078', 'PlayerId': 21078, 'MLBAMId': 663550, 'MinorMasterId': 'sa875022', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Trey Cabbage', 'FirstName': 'Trey', 'LastName': 'Cabbage', 'firstLastName': 'Trey Cabbage', 'NameKorean': None, 'Height': 74, 'Weight': 204, 'BirthDate': '1997-05-03T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2023-07-14T00:00:00', 'LastGame': '2024-08-21T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/trey-cabbage/21078/stats?position=OF', 'HeightDisplay': '6\'2""', 'Age': 28, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 7, 'AgeDays': 16, 'AgeDisplayOld': '27 years, 7 months, 16 days', 'BirthDateDisplay': '5/3/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_23166395.png', 'minSeason': 2023, 'maxSeason': 2024, 'AgeDisplay': '27 years, 7 months, 16 days'}","{'mlbamid': 663550, 'playerid': 21078, 'minormasterid': 'sa875022', 'masterid': '21078', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-12-16T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 21, 'lminorfranchid': 14, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '21078', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",21078.0,663550,sa875022,27,"27 years, 7 months, 16 days",L,R,OF,/players/trey-cabbage/21078/stats?position=OF,Free Agent,,,10081,0.41975308641975306,11.220362749580854,0.7382716049382716,AAA
691011,Drew Romo,1194,365,339,276,100,63,19,4,14,66,18.1,16,4.4,142,657,0.295,0.253,0.337,0.3,0.499,0.367,0.358,0.296,0.328,21.6,86.0,15.0,28.6,11,4.0,3.0,6.5,0.7851851851851852,0.011111111111111112,0.7901234567901234,0.5222222222222223,0.34074074074074073,0.774074074074074,0.2,0.6222222222222222,0.18765432098765433,0.28271604938271605,0.18641975308641975,"{'UPId': '27763', 'PlayerId': 27763, 'MLBAMId': 691011, 'MinorMasterId': 'sa3014522', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Drew Romo', 'FirstName': 'Drew', 'LastName': 'Romo', 'firstLastName': 'Drew Romo', 'NameKorean': None, 'Height': 73, 'Weight': 205, 'BirthDate': '2001-08-29T00:00:00', 'Bats': 'B', 'Throws': 'R', 'Position': 'C', 'BirthCity': '', 'College': '', 'Debut': '2024-08-17T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/drew-romo/27763/stats?position=C', 'HeightDisplay': '6\'1""', 'Age': 23, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 3, 'AgeDays': 20, 'AgeDisplayOld': '23 years, 3 months, 20 days', 'BirthDateDisplay': '8/29/2001', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '23 years, 3 months, 20 days'}","{'mlbamid': 691011, 'playerid': 27763, 'minormasterid': 'sa3014522', 'masterid': '27763', 'teamid': 19, 'minorfranchid': 319, 'transdate': '2024-08-16T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 19, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '27763', 'MLB_FullName': 'Colorado Rockies', 'MLB_ShortName': 'Rockies', 'MLB_AbbName': 'COL', 'MiLB_FullName': None, 'llevel1': 'MLB'}",27763.0,691011,sa3014522,23,"23 years, 3 months, 20 days",B,R,C,/players/drew-romo/27763/stats?position=C,Colorado Rockies,Rockies,COL,8505,0.9234567901234568,7.929187623837829,0.5654320987654321,AAA
687363,Victor Scott II,1193,337,295,241,56,41,7,2,6,57,16.9,36,10.7,107,534,0.19,0.197,0.282,0.291,0.288,0.263,0.259,0.257,0.213,20.0,84.9,9.0,25.7,5,2.1,1.5,4.3,0.8419753086419753,0.4567901234567901,0.09382716049382717,0.02962962962962963,0.04197530864197531,0.837037037037037,0.09135802469135802,0.19135802469135801,0.09753086419753086,0.08024691358024691,0.6901234567901234,"{'UPId': '31349', 'PlayerId': 31349, 'MLBAMId': 687363, 'MinorMasterId': 'sa3019838', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Victor Scott II', 'FirstName': 'Victor', 'LastName': 'Scott', 'firstLastName': 'Victor Scott II', 'NameKorean': None, 'Height': 71, 'Weight': 190, 'BirthDate': '2001-02-12T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2024-03-28T00:00:00', 'LastGame': '2024-09-26T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/victor-scott/31349/stats?position=OF', 'HeightDisplay': '5\'11""', 'Age': 24, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 10, 'AgeDays': 7, 'AgeDisplayOld': '23 years, 10 months, 7 days', 'BirthDateDisplay': '2/12/2001', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '23 years, 10 months, 7 days'}","{'mlbamid': 687363, 'playerid': 31349, 'minormasterid': 'sa3019838', 'masterid': '31349', 'teamid': 28, 'minorfranchid': 331, 'transdate': '2024-10-01T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-26T00:00:00', 'lseason': 2024, 'lteamid': 28, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '31349', 'MLB_FullName': 'St. Louis Cardinals', 'MLB_ShortName': 'Cardinals', 'MLB_AbbName': 'STL', 'MiLB_FullName': None, 'llevel1': 'MLB'}",31349.0,687363,sa3019838,23,"23 years, 10 months, 7 days",L,L,OF,/players/victor-scott/31349/stats?position=OF,St. Louis Cardinals,Cardinals,STL,8702,0.8987654320987655,4.818936137783875,0.37530864197530867,AAA
572008,Chris Owings,1193,305,254,176,66,48,8,1,9,79,25.9,44,14.4,141,510,0.26,0.21,0.38,0.339,0.406,0.314,0.351,0.301,0.341,27.6,84.7,17.0,24.4,10,5.7,3.3,4.4,0.3111111111111111,0.854320987654321,0.18888888888888888,0.19506172839506172,0.4012345679012346,0.43950617283950616,0.07654320987654321,0.7654320987654321,0.07407407407407407,0.4679012345679012,0.662962962962963,"{'UPId': '10030', 'PlayerId': 10030, 'MLBAMId': 572008, 'MinorMasterId': 'sa500788', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'chris owings', 'FirstName': 'Chris', 'LastName': 'Owings', 'firstLastName': 'Chris Owings', 'NameKorean': None, 'Height': 70, 'Weight': 185, 'BirthDate': '1991-08-12T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '2B/SS', 'BirthCity': '', 'College': '', 'Debut': '2013-09-03T00:00:00', 'LastGame': '2023-05-31T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2014, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/chris-owings/10030/stats?position=2B/SS', 'HeightDisplay': '5\'10""', 'Age': 33, 'AgeToday': 33, 'AgeYears': 33, 'AgeMonths': 4, 'AgeDays': 7, 'AgeDisplayOld': '33 years, 4 months, 7 days', 'BirthDateDisplay': '8/12/1991', 'DeathDateDisplay': None, 'servicetime': '7.131', 'urlHeadshot': None, 'minSeason': 2013, 'maxSeason': 2023, 'AgeDisplay': '33 years, 4 months, 7 days'}","{'mlbamid': 572008, 'playerid': 10030, 'minormasterid': 'sa500788', 'masterid': '10030', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-07-29T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-07-28T00:00:00', 'lseason': 2024, 'lteamid': 22, 'lminorfranchid': 1, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '10030', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",10030.0,572008,sa500788,33,"33 years, 4 months, 7 days",R,R,2B/SS,/players/chris-owings/10030/stats?position=2B/SS,Free Agent,,,12172,0.03950617283950617,0.44339582380734643,0.03950617283950617,AAA
687515,Colby Thomas,1188,314,279,187,76,32,25,2,17,95,30.3,23,7.3,226,667,0.272,0.212,0.344,0.291,0.559,0.37,0.382,0.292,0.347,33.9,87.9,18.0,36.4,16,8.6,5.1,7.7,0.1111111111111111,0.12469135802469136,0.20864197530864198,0.5345679012345679,0.2962962962962963,0.11851851851851852,0.5222222222222223,0.8382716049382716,0.5160493827160494,0.7555555555555555,0.06666666666666667,"{'UPId': 'sa3020713', 'PlayerId': None, 'MLBAMId': 687515, 'MinorMasterId': 'sa3020713', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Colby Thomas', 'FirstName': 'Colby', 'LastName': 'Thomas', 'firstLastName': 'Colby Thomas', 'NameKorean': None, 'Height': 70, 'Weight': 190, 'BirthDate': '2001-01-26T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'OF', 'BirthCity': 'Valdosta', 'College': 'Mercer', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/colby-thomas/sa3020713/stats?position=OF', 'HeightDisplay': '5\'10""', 'Age': 24, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 10, 'AgeDays': 23, 'AgeDisplayOld': '23 years, 10 months, 23 days', 'BirthDateDisplay': '1/26/2001', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '23 years, 10 months, 23 days'}","{'mlbamid': 687515, 'playerid': None, 'minormasterid': 'sa3020713', 'masterid': 'sa3020713', 'teamid': 10, 'minorfranchid': 19, 'transdate': '2024-06-18T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 10, 'lminorfranchid': 19, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3020713', 'MLB_FullName': 'Athletics', 'MLB_ShortName': 'Athletics', 'MLB_AbbName': 'ATH', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,687515,sa3020713,23,"23 years, 10 months, 23 days",R,R,OF,/players/colby-thomas/sa3020713/stats?position=OF,Athletics,Athletics,ATH,8718,0.8962962962962963,11.814513031550067,0.7604938271604939,AAA
670113,Jim Haley,1183,310,283,209,69,43,17,1,8,75,24.2,19,6.1,169,567,0.244,0.226,0.306,0.291,0.396,0.354,0.308,0.287,0.303,29.8,86.2,13.0,36.8,14,6.7,4.5,5.8,0.42098765432098767,0.05432098765432099,0.3888888888888889,0.45308641975308644,0.2271604938271605,0.29259259259259257,0.22839506172839505,0.4703703703703704,0.5432098765432098,0.5814814814814815,0.3148148148148148,"{'UPId': 'sa918418', 'PlayerId': None, 'MLBAMId': 670113, 'MinorMasterId': 'sa918418', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'jim haley', 'FirstName': 'James', 'LastName': 'Haley', 'firstLastName': 'Jim Haley', 'NameKorean': None, 'Height': 73, 'Weight': 195, 'BirthDate': '1995-02-23T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': '1B/3B', 'BirthCity': 'Lansdowne', 'College': 'Penn State', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/james-haley/sa918418/stats?position=1B/3B', 'HeightDisplay': '6\'1""', 'Age': 30, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 9, 'AgeDays': 27, 'AgeDisplayOld': '29 years, 9 months, 27 days', 'BirthDateDisplay': '2/23/1995', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '29 years, 9 months, 27 days'}","{'mlbamid': 670113, 'playerid': None, 'minormasterid': 'sa918418', 'masterid': 'sa918418', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 26, 'lminorfranchid': 7, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa918418', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",,670113,sa918418,29,"29 years, 9 months, 27 days",R,R,1B/3B,/players/james-haley/sa918418/stats?position=1B/3B,Free Agent,,,10882,0.17777777777777778,1.779533607681756,0.14814814814814814,AAA
641829,Jason Martin,1181,298,264,201,74,41,17,3,13,65,21.8,29,9.7,163,558,0.28,0.238,0.356,0.32,0.515,0.408,0.373,0.32,0.324,29.2,88.7,11.0,43.3,15,7.5,5.0,4.6,0.5518518518518518,0.345679012345679,0.5814814814814815,0.7641975308641975,0.6493827160493827,0.32839506172839505,0.6604938271604939,0.30987654320987656,0.8604938271604938,0.6395061728395062,0.6185185185185185,"{'UPId': '16429', 'PlayerId': 16429, 'MLBAMId': 641829, 'MinorMasterId': 'sa737834', 'KBOId': 53955, 'KBOBISId': 1130, 'AltMMId': None, 'RRId': 'jason martin', 'FirstName': 'Jason', 'LastName': 'Martin', 'firstLastName': 'Jason Martin', 'NameKorean': '마틴', 'Height': 69, 'Weight': 185, 'BirthDate': '1995-09-05T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'OF', 'BirthCity': '', 'College': '', 'Debut': '2019-04-06T00:00:00', 'LastGame': '2021-09-13T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2021, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/jason-martin/16429/stats?position=OF', 'HeightDisplay': '5\'9""', 'Age': 29, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 3, 'AgeDays': 14, 'AgeDisplayOld': '29 years, 3 months, 14 days', 'BirthDateDisplay': '9/5/1995', 'DeathDateDisplay': None, 'servicetime': '1.059', 'urlHeadshot': None, 'minSeason': 2019, 'maxSeason': 2021, 'AgeDisplay': '29 years, 3 months, 14 days'}","{'mlbamid': 641829, 'playerid': 16429, 'minormasterid': 'sa737834', 'masterid': '16429', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-08-14T00:00:00', 'lseason': 2024, 'lteamid': 1, 'lminorfranchid': 8, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '16429', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",16429.0,641829,sa737834,29,"29 years, 3 months, 14 days",L,R,OF,/players/jason-martin/16429/stats?position=OF,Free Agent,,,10689,0.22469135802469137,4.5484743179393385,0.35555555555555557,AAA
668876,Zach Humphreys,1181,293,252,192,53,40,10,0,3,61,20.8,39,13.3,114,467,0.21,0.197,0.317,0.309,0.286,0.257,0.278,0.267,0.265,24.4,84.7,4.0,23.4,1,0.5,0.3,3.6,0.6024691358024692,0.7691358024691358,0.09382716049382717,0.018518518518518517,0.08641975308641975,0.6370370370370371,0.07654320987654321,0.030864197530864196,0.05555555555555555,0.009876543209876543,0.8432098765432099,"{'UPId': 'sa3016853', 'PlayerId': None, 'MLBAMId': 668876, 'MinorMasterId': 'sa3016853', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Zach Humphreys', 'FirstName': 'Zachary', 'LastName': 'Humphreys', 'firstLastName': 'Zach Humphreys', 'NameKorean': None, 'Height': 69, 'Weight': 195, 'BirthDate': '1997-10-09T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'C', 'BirthCity': 'Dallas', 'College': 'Texas Christian', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/zachary-humphreys/sa3016853/stats?position=C', 'HeightDisplay': '5\'9""', 'Age': 27, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 2, 'AgeDays': 10, 'AgeDisplayOld': '27 years, 2 months, 10 days', 'BirthDateDisplay': '10/9/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '27 years, 2 months, 10 days'}","{'mlbamid': 668876, 'playerid': None, 'minormasterid': 'sa3016853', 'masterid': 'sa3016853', 'teamid': 1, 'minorfranchid': 8, 'transdate': '2024-09-10T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 1, 'lminorfranchid': 8, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3016853', 'MLB_FullName': 'Los Angeles Angels', 'MLB_ShortName': 'Angels', 'MLB_AbbName': 'LAA', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,668876,sa3016853,27,"27 years, 2 months, 10 days",R,R,C,/players/zachary-humphreys/sa3016853/stats?position=C,Los Angeles Angels,Angels,LAA,9925,0.4888888888888889,2.9103978052126203,0.2345679012345679,AAA
660844,Leo Rivas,1176,260,200,153,59,42,12,1,4,51,19.6,55,21.2,91,422,0.295,0.234,0.442,0.398,0.425,0.322,0.387,0.336,0.369,21.6,85.9,13.0,24.2,4,2.6,1.5,2.3,0.6888888888888889,0.9975308641975309,0.5382716049382716,0.2518518518518518,0.7814814814814814,0.774074074074074,0.19135802469135801,0.4703703703703704,0.07037037037037037,0.13950617283950617,0.9938271604938271,"{'UPId': '21009', 'PlayerId': 21009, 'MLBAMId': 660844, 'MinorMasterId': 'sa872542', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'leonardo rivas', 'FirstName': 'Leonardo', 'LastName': 'Rivas', 'firstLastName': 'Leo Rivas', 'NameKorean': None, 'Height': 68, 'Weight': 150, 'BirthDate': '1997-10-10T00:00:00', 'Bats': 'B', 'Throws': 'R', 'Position': '2B/SS', 'BirthCity': '', 'College': '', 'Debut': '2024-04-28T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/leonardo-rivas/21009/stats?position=2B/SS', 'HeightDisplay': '5\'8""', 'Age': 27, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 2, 'AgeDays': 9, 'AgeDisplayOld': '27 years, 2 months, 9 days', 'BirthDateDisplay': '10/10/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_22881439.png', 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '27 years, 2 months, 9 days'}","{'mlbamid': 660844, 'playerid': 21009, 'minormasterid': 'sa872542', 'masterid': '21009', 'teamid': 11, 'minorfranchid': 329, 'transdate': '2024-07-23T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 11, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '21009', 'MLB_FullName': 'Seattle Mariners', 'MLB_ShortName': 'Mariners', 'MLB_AbbName': 'SEA', 'MiLB_FullName': None, 'llevel1': 'MLB'}",21009.0,660844,sa872542,27,"27 years, 2 months, 9 days",B,R,2B/SS,/players/leonardo-rivas/21009/stats?position=2B/SS,Seattle Mariners,Mariners,SEA,9924,0.4925925925925926,7.635793324188386,0.5456790123456791,AAA
665019,Kody Clemens,1175,299,272,212,71,42,13,3,13,63,21.1,20,6.7,129,567,0.261,0.266,0.318,0.325,0.474,0.463,0.339,0.34,0.291,22.8,92.6,12.0,49.1,19,9.0,6.4,5.7,0.5790123456790124,0.08518518518518518,0.9049382716049382,0.937037037037037,0.8123456790123457,0.7160493827160493,0.9901234567901235,0.3950617283950617,0.9753086419753086,0.7962962962962963,0.3493827160493827,"{'UPId': '20572', 'PlayerId': 20572, 'MLBAMId': 665019, 'MinorMasterId': 'sa3008002', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Kody Clemens', 'FirstName': 'Kody', 'LastName': 'Clemens', 'firstLastName': 'Kody Clemens', 'NameKorean': None, 'Height': 73, 'Weight': 200, 'BirthDate': '1996-05-15T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': '1B', 'BirthCity': '', 'College': 'Texas', 'Debut': '2022-05-31T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2023, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/kody-clemens/20572/stats?position=1B', 'HeightDisplay': '6\'1""', 'Age': 29, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 7, 'AgeDays': 4, 'AgeDisplayOld': '28 years, 7 months, 4 days', 'BirthDateDisplay': '5/15/1996', 'DeathDateDisplay': None, 'servicetime': '0.120', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_23166347.png', 'minSeason': 2022, 'maxSeason': 2024, 'AgeDisplay': '28 years, 7 months, 4 days'}","{'mlbamid': 665019, 'playerid': 20572, 'minormasterid': 'sa3008002', 'masterid': '20572', 'teamid': 26, 'minorfranchid': 336, 'transdate': '2024-09-01T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 26, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '20572', 'MLB_FullName': 'Philadelphia Phillies', 'MLB_ShortName': 'Phillies', 'MLB_AbbName': 'PHI', 'MiLB_FullName': None, 'llevel1': 'MLB'}",20572.0,665019,sa3008002,28,"28 years, 7 months, 4 days",L,R,1B,/players/kody-clemens/20572/stats?position=1B,Philadelphia Phillies,Phillies,PHI,10434,0.2938271604938272,7.179902453894225,0.508641975308642,AAA
682515,Logan Porter,1173,292,247,168,66,41,14,1,10,82,28.1,39,13.4,156,473,0.267,0.213,0.37,0.324,0.453,0.351,0.359,0.304,0.354,33.0,87.8,12.0,36.3,13,7.7,4.5,4.1,0.17160493827160495,0.7777777777777778,0.21975308641975308,0.43580246913580245,0.44320987654320987,0.1506172839506173,0.5098765432098765,0.3950617283950617,0.5037037037037037,0.6641975308641975,0.7419753086419754,"{'UPId': '20626', 'PlayerId': 20626, 'MLBAMId': 682515, 'MinorMasterId': 'sa3007750', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'logan porter', 'FirstName': 'Logan', 'LastName': 'Porter', 'firstLastName': 'Logan Porter', 'NameKorean': None, 'Height': 72, 'Weight': 200, 'BirthDate': '1995-07-12T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'C', 'BirthCity': '', 'College': 'Dixie State', 'Debut': '2023-09-12T00:00:00', 'LastGame': '2023-09-30T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2023, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/logan-porter/20626/stats?position=C', 'HeightDisplay': '6\'0""', 'Age': 29, 'AgeToday': 29, 'AgeYears': 29, 'AgeMonths': 5, 'AgeDays': 7, 'AgeDisplayOld': '29 years, 5 months, 7 days', 'BirthDateDisplay': '7/12/1995', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2023, 'maxSeason': 2023, 'AgeDisplay': '29 years, 5 months, 7 days'}","{'mlbamid': 682515, 'playerid': 20626, 'minormasterid': 'sa3007750', 'masterid': '20626', 'teamid': 30, 'minorfranchid': 330, 'transdate': '2024-11-14T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-07T00:00:00', 'lseason': 2024, 'lteamid': 25, 'lminorfranchid': 27, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '20626', 'MLB_FullName': 'San Francisco Giants', 'MLB_ShortName': 'Giants', 'MLB_AbbName': 'SFG', 'MiLB_FullName': None, 'llevel1': 'AAA'}",20626.0,682515,sa3007750,29,"29 years, 5 months, 7 days",R,R,C,/players/logan-porter/20626/stats?position=C,San Francisco Giants,Giants,SFG,10742,0.20987654320987653,3.524112178021643,0.27901234567901234,AAA
