id,name,pitches,pa,ab,bip,hits,singles,doubles,triples,hr,k,krate,bb,bbrate,whiffs,swings,ba,xba,obp,xobp,slg,xslg,woba,xwoba,babip,whiffrate,ev,langle,hhrate,barrels,barrelbbe,barrelpa,chaserate,velo,krate_p,bbrate_p,xba_p,xslg_p,xwoba_p,whiffrate_p,ev_p,langle_p,hhrate_p,barrelbbe_p,chaserate_p,velo_p,player_info,team_info,PlayerID,MLBAMId,MinorMasterId,age,Bats,Throws,Position,UPURL,MLB_FullName,MLB_ShortName,MLB_AbbName
686796,Blake Walston,1125,287,247,181,66,44,11,3,8,68,23.7,30,10.5,152,534,0.267,0.231,0.36,0.333,0.433,0.361,0.348,0.312,0.335,28.5,86.7,11.0,34.3,9,5.0,3.1,5.6,91.4,0.5425257731958762,0.48195876288659795,0.529639175257732,0.48195876288659795,0.4110824742268041,0.6314432989690721,0.740979381443299,0.7152061855670103,0.5811855670103093,0.6469072164948454,0.6507731958762887,0.273841961852861,"{'UPId': '26270', 'PlayerId': 26270, 'MLBAMId': 686796, 'MinorMasterId': 'sa3011814', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'blake walston', 'FirstName': 'Blake', 'LastName': 'Walston', 'firstLastName': 'Blake Walston', 'NameKorean': None, 'Height': 77, 'Weight': 175, 'BirthDate': '2001-06-28T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2024-05-01T00:00:00', 'LastGame': '2024-09-24T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/blake-walston/26270/stats?position=P', 'HeightDisplay': '6\'5""', 'Age': 23, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 5, 'AgeDays': 12, 'AgeDisplayOld': '23 years, 5 months, 12 days', 'BirthDateDisplay': '6/28/2001', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '23 years, 5 months, 12 days'}","{'mlbamid': 686796, 'playerid': 26270, 'minormasterid': 'sa3011814', 'masterid': '26270', 'teamid': 15, 'minorfranchid': 313, 'transdate': '2024-10-01T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-24T00:00:00', 'lseason': 2024, 'lteamid': 15, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '26270', 'MLB_FullName': 'Arizona Diamondbacks', 'MLB_ShortName': 'Diamondbacks', 'MLB_AbbName': 'ARI', 'MiLB_FullName': None, 'llevel1': 'MLB'}",26270.0,686796,sa3011814,23,L,L,P,/players/blake-walston/26270/stats?position=P,Arizona Diamondbacks,Diamondbacks,ARI
663982,David Parkinson,1125,303,266,220,74,47,17,0,10,49,16.2,26,8.6,107,503,0.278,0.258,0.356,0.341,0.455,0.409,0.353,0.331,0.305,21.3,88.0,12.0,30.5,15,6.8,5.0,3.0,88.5,0.061855670103092786,0.6945876288659794,0.15850515463917525,0.16237113402061856,0.19329896907216496,0.12371134020618557,0.42912371134020616,0.645618556701031,0.8286082474226805,0.31443298969072164,0.011597938144329897,0.03814713896457766,"{'UPId': 'sa3004857', 'PlayerId': None, 'MLBAMId': 663982, 'MinorMasterId': 'sa3004857', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'david parkinson', 'FirstName': 'David', 'LastName': 'Parkinson', 'firstLastName': 'David Parkinson', 'NameKorean': None, 'Height': 74, 'Weight': 210, 'BirthDate': '1995-12-14T00:00:00', 'Bats': 'R', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'Henrico', 'College': 'Mississippi', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/david-parkinson/sa3004857/stats?position=P', 'HeightDisplay': '6\'2""', 'Age': 29, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 11, 'AgeDays': 26, 'AgeDisplayOld': '28 years, 11 months, 26 days', 'BirthDateDisplay': '12/14/1995', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '28 years, 11 months, 26 days'}","{'mlbamid': 663982, 'playerid': None, 'minormasterid': 'sa3004857', 'masterid': 'sa3004857', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-08-05T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-07-31T00:00:00', 'lseason': 2024, 'lteamid': 26, 'lminorfranchid': 7, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3004857', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",,663982,sa3004857,28,R,L,P,/players/david-parkinson/sa3004857/stats?position=P,Free Agent,,
663541,Tanner Dodson,1124,283,234,177,56,40,8,5,3,58,20.5,42,14.8,118,482,0.239,0.232,0.367,0.362,0.355,0.321,0.327,0.316,0.305,24.5,86.6,1.0,29.9,7,4.0,2.5,5.9,94.6,0.28994845360824745,0.11984536082474227,0.5180412371134021,0.7976804123711341,0.3634020618556701,0.31829896907216493,0.759020618556701,0.9922680412371134,0.8556701030927835,0.8208762886597938,0.7744845360824743,0.7997275204359673,"{'UPId': 'sa3007008', 'PlayerId': None, 'MLBAMId': 663541, 'MinorMasterId': 'sa3007008', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Tanner Dodson', 'FirstName': 'Tanner', 'LastName': 'Dodson', 'firstLastName': 'Tanner Dodson', 'NameKorean': None, 'Height': 73, 'Weight': 160, 'BirthDate': '1997-05-09T00:00:00', 'Bats': 'S', 'Throws': 'R', 'Position': 'P', 'BirthCity': 'Sacramento', 'College': 'California', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/tanner-dodson/sa3007008/stats?position=P', 'HeightDisplay': '6\'1""', 'Age': 28, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 7, 'AgeDays': 1, 'AgeDisplayOld': '27 years, 7 months, 1 days', 'BirthDateDisplay': '5/9/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '27 years, 7 months, 1 day'}","{'mlbamid': 663541, 'playerid': None, 'minormasterid': 'sa3007008', 'masterid': 'sa3007008', 'teamid': 10, 'minorfranchid': 19, 'transdate': '2024-11-14T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 22, 'lminorfranchid': 1, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3007008', 'MLB_FullName': 'Athletics', 'MLB_ShortName': 'Athletics', 'MLB_AbbName': 'ATH', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,663541,sa3007008,27,S,R,P,/players/tanner-dodson/sa3007008/stats?position=P,Athletics,Athletics,ATH
681603,Carlos Garcia,1124,278,236,173,56,37,12,1,6,66,23.7,33,11.9,134,549,0.237,0.228,0.342,0.336,0.373,0.345,0.319,0.307,0.299,24.4,87.2,22.0,30.6,8,4.6,2.9,5.2,93.0,0.5425257731958762,0.3479381443298969,0.5734536082474226,0.6417525773195877,0.49355670103092786,0.31443298969072164,0.6417525773195877,0.03350515463917526,0.8208762886597938,0.7087628865979382,0.48195876288659795,0.5613079019073569,"{'UPId': 'sa3015510', 'PlayerId': None, 'MLBAMId': 702095, 'MinorMasterId': 'sa3015510', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': None, 'FirstName': 'Carlos', 'LastName': 'Garcia', 'firstLastName': 'Carlos Garcia', 'NameKorean': None, 'Height': 76, 'Weight': 190, 'BirthDate': '2002-07-12T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'Ciego de Avila', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/carlos-garcia/sa3015510/stats?position=P', 'HeightDisplay': '6\'4""', 'Age': 22, 'AgeToday': 22, 'AgeYears': 22, 'AgeMonths': 4, 'AgeDays': 29, 'AgeDisplayOld': '22 years, 4 months, 29 days', 'BirthDateDisplay': '7/12/2002', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '22 years, 4 months, 29 days'}","{'mlbamid': 702095, 'playerid': None, 'minormasterid': 'sa3015510', 'masterid': 'sa3015510', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-03-11T00:00:00', 'tlevel': '-1', 'lgamedate': '2023-08-14T00:00:00', 'lseason': 2023, 'lteamid': 17, 'lminorfranchid': 111, 'llevel': 'CPX', 'mlevel': None, 'cplayerid': 'sa3015510', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'CPX'}",,702095,sa3015510,22,L,L,P,/players/carlos-garcia/sa3015510/stats?position=P,Free Agent,,
592717,Aaron Sanchez,1117,289,241,202,64,40,11,0,13,41,14.2,38,13.1,113,485,0.266,0.241,0.381,0.364,0.473,0.403,0.373,0.341,0.27,23.3,87.7,13.0,35.6,14,6.9,4.8,4.1,90.3,0.023195876288659795,0.24484536082474226,0.34664948453608246,0.18298969072164947,0.10824742268041238,0.25128865979381443,0.5128865979381443,0.5579896907216495,0.49226804123711343,0.29510309278350516,0.13917525773195877,0.14986376021798364,"{'UPId': '11490', 'PlayerId': 11490, 'MLBAMId': 592717, 'MinorMasterId': 'sa548178', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'aaron sanchez', 'FirstName': 'Aaron', 'LastName': 'Sanchez', 'firstLastName': 'Aaron Sanchez', 'NameKorean': None, 'Height': 76, 'Weight': 212, 'BirthDate': '1992-07-01T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': '', 'Debut': '2014-07-23T00:00:00', 'LastGame': '2022-10-04T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2015, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/aaron-sanchez/11490/stats?position=P', 'HeightDisplay': '6\'4""', 'Age': 32, 'AgeToday': 32, 'AgeYears': 32, 'AgeMonths': 5, 'AgeDays': 9, 'AgeDisplayOld': '32 years, 5 months, 9 days', 'BirthDateDisplay': '7/1/1992', 'DeathDateDisplay': None, 'servicetime': '6.113', 'urlHeadshot': None, 'minSeason': 2014, 'maxSeason': 2022, 'AgeDisplay': '32 years, 5 months, 9 days'}","{'mlbamid': 592717, 'playerid': 11490, 'minormasterid': 'sa548178', 'masterid': '11490', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-08-06T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-08-03T00:00:00', 'lseason': 2024, 'lteamid': 14, 'lminorfranchid': 5, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '11490', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",11490.0,592717,sa548178,32,R,R,P,/players/aaron-sanchez/11490/stats?position=P,Free Agent,,
689254,Mason Fluharty,1116,273,243,169,54,31,13,2,8,76,27.8,24,8.8,155,518,0.222,0.204,0.3,0.285,0.391,0.319,0.303,0.272,0.286,29.9,84.6,18.0,25.4,11,6.5,4.0,6.3,88.4,0.8015463917525774,0.6701030927835051,0.8479381443298969,0.8054123711340206,0.8878865979381443,0.7306701030927835,0.9690721649484536,0.16623711340206185,0.9819587628865979,0.37371134020618557,0.8621134020618557,0.0326975476839237,"{'UPId': 'sa3020261', 'PlayerId': None, 'MLBAMId': 689254, 'MinorMasterId': 'sa3020261', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Mason Fluharty', 'FirstName': 'Mason', 'LastName': 'Fluharty', 'firstLastName': 'Mason Fluharty', 'NameKorean': None, 'Height': 74, 'Weight': 215, 'BirthDate': '2001-08-13T00:00:00', 'Bats': 'R', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'Lewes', 'College': 'Liberty', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/mason-fluharty/sa3020261/stats?position=P', 'HeightDisplay': '6\'2""', 'Age': 23, 'AgeToday': 23, 'AgeYears': 23, 'AgeMonths': 3, 'AgeDays': 27, 'AgeDisplayOld': '23 years, 3 months, 27 days', 'BirthDateDisplay': '8/13/2001', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '23 years, 3 months, 27 days'}","{'mlbamid': 689254, 'playerid': None, 'minormasterid': 'sa3020261', 'masterid': 'sa3020261', 'teamid': 14, 'minorfranchid': 5, 'transdate': '2024-03-29T00:00:00', 'tlevel': 'AAA', 'lgamedate': '2024-09-20T00:00:00', 'lseason': 2024, 'lteamid': 14, 'lminorfranchid': 5, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3020261', 'MLB_FullName': 'Toronto Blue Jays', 'MLB_ShortName': 'Blue Jays', 'MLB_AbbName': 'TOR', 'MiLB_FullName': None, 'llevel1': 'AAA'}",,689254,sa3020261,23,R,L,P,/players/mason-fluharty/sa3020261/stats?position=P,Toronto Blue Jays,Blue Jays,TOR
689017,Landon Knack,1104,268,235,161,52,33,9,3,7,75,28.0,31,11.6,129,517,0.221,0.214,0.313,0.308,0.374,0.369,0.304,0.3,0.292,25.0,88.6,19.0,38.5,13,8.1,4.9,4.1,92.5,0.8092783505154639,0.3582474226804124,0.7384020618556701,0.4097938144329897,0.595360824742268,0.35309278350515466,0.2667525773195876,0.11469072164948453,0.2757731958762887,0.1404639175257732,0.13917525773195877,0.47275204359673023,"{'UPId': '27487', 'PlayerId': 27487, 'MLBAMId': 689017, 'MinorMasterId': 'sa3014518', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Landon Knack', 'FirstName': 'Landon', 'LastName': 'Knack', 'firstLastName': 'Landon Knack', 'NameKorean': None, 'Height': 74, 'Weight': 220, 'BirthDate': '1997-07-15T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'East Tennessee State', 'Debut': '2024-04-17T00:00:00', 'LastGame': '2024-09-29T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/landon-knack/27487/stats?position=P', 'HeightDisplay': '6\'2""', 'Age': 27, 'AgeToday': 27, 'AgeYears': 27, 'AgeMonths': 4, 'AgeDays': 25, 'AgeDisplayOld': '27 years, 4 months, 25 days', 'BirthDateDisplay': '7/15/1997', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '27 years, 4 months, 25 days'}","{'mlbamid': 689017, 'playerid': 27487, 'minormasterid': 'sa3014518', 'masterid': '27487', 'teamid': 22, 'minorfranchid': 323, 'transdate': '2024-09-06T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-29T00:00:00', 'lseason': 2024, 'lteamid': 22, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '27487', 'MLB_FullName': 'Los Angeles Dodgers', 'MLB_ShortName': 'Dodgers', 'MLB_AbbName': 'LAD', 'MiLB_FullName': None, 'llevel1': 'MLB'}",27487.0,689017,sa3014518,27,L,R,P,/players/landon-knack/27487/stats?position=P,Los Angeles Dodgers,Dodgers,LAD
676105,Jeff Criswell,1100,272,239,162,73,42,15,2,14,83,30.5,26,9.6,184,542,0.305,0.214,0.368,0.289,0.561,0.353,0.391,0.284,0.399,33.9,87.5,18.0,35.8,14,8.6,5.1,6.1,95.0,0.9059278350515464,0.586340206185567,0.7384020618556701,0.5644329896907216,0.7680412371134021,0.9059278350515464,0.5657216494845361,0.16623711340206185,0.4690721649484536,0.10824742268041238,0.8170103092783505,0.8419618528610354,"{'UPId': '27608', 'PlayerId': 27608, 'MLBAMId': 676105, 'MinorMasterId': 'sa3014435', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Jeff Criswell', 'FirstName': 'Jeff', 'LastName': 'Criswell', 'firstLastName': 'Jeff Criswell', 'NameKorean': None, 'Height': 76, 'Weight': 225, 'BirthDate': '1999-03-10T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'Michigan', 'Debut': '2024-08-21T00:00:00', 'LastGame': '2024-09-28T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2024, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/jeff-criswell/27608/stats?position=P', 'HeightDisplay': '6\'4""', 'Age': 26, 'AgeToday': 25, 'AgeYears': 25, 'AgeMonths': 9, 'AgeDays': 0, 'AgeDisplayOld': '25 years, 9 months, 0 days', 'BirthDateDisplay': '3/10/1999', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': 2024, 'maxSeason': 2024, 'AgeDisplay': '25 years, 9 months'}","{'mlbamid': 676105, 'playerid': 27608, 'minormasterid': 'sa3014435', 'masterid': '27608', 'teamid': 19, 'minorfranchid': 319, 'transdate': '2024-08-21T00:00:00', 'tlevel': 'MLB', 'lgamedate': '2024-09-28T00:00:00', 'lseason': 2024, 'lteamid': 19, 'lminorfranchid': None, 'llevel': 'MLB', 'mlevel': 'MLB', 'cplayerid': '27608', 'MLB_FullName': 'Colorado Rockies', 'MLB_ShortName': 'Rockies', 'MLB_AbbName': 'COL', 'MiLB_FullName': None, 'llevel1': 'MLB'}",27608.0,676105,sa3014435,25,R,R,P,/players/jeff-criswell/27608/stats?position=P,Colorado Rockies,Rockies,COL
675921,Spencer Howard,1096,268,236,152,65,41,10,2,12,87,32.5,27,10.1,172,544,0.275,0.213,0.351,0.296,0.487,0.353,0.36,0.288,0.379,31.6,88.1,19.0,36.8,12,7.9,4.5,4.5,93.7,0.9458762886597938,0.5270618556701031,0.7525773195876289,0.5644329896907216,0.7229381443298969,0.8221649484536082,0.39819587628865977,0.11469072164948453,0.38917525773195877,0.16108247422680413,0.22938144329896906,0.670299727520436,"{'UPId': '23252', 'PlayerId': 23252, 'MLBAMId': 675921, 'MinorMasterId': 'sa3004923', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'spencer howard', 'FirstName': 'Spencer', 'LastName': 'Howard', 'firstLastName': 'Spencer Howard', 'NameKorean': None, 'Height': 75, 'Weight': 210, 'BirthDate': '1996-07-28T00:00:00', 'Bats': 'R', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'Cal Poly San Luis Obispo', 'Debut': '2020-08-09T00:00:00', 'LastGame': '2024-07-20T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2021, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/spencer-howard/23252/stats?position=P', 'HeightDisplay': '6\'3""', 'Age': 28, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 4, 'AgeDays': 12, 'AgeDisplayOld': '28 years, 4 months, 12 days', 'BirthDateDisplay': '7/28/1996', 'DeathDateDisplay': None, 'servicetime': '2.033', 'urlHeadshot': 'https://images.fangraphs.com/nobg_small_20418720.png', 'minSeason': 2020, 'maxSeason': 2024, 'AgeDisplay': '28 years, 4 months, 12 days'}","{'mlbamid': 675921, 'playerid': 23252, 'minormasterid': 'sa3004923', 'masterid': '23252', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 30, 'lminorfranchid': 9, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '23252', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",23252.0,675921,sa3004923,28,R,R,P,/players/spencer-howard/23252/stats?position=P,Free Agent,,
601980,Geronimo Franzua,1094,267,228,149,54,35,7,0,12,80,30.0,35,13.1,205,562,0.237,0.189,0.345,0.305,0.425,0.318,0.339,0.284,0.307,36.5,87.2,16.0,33.6,11,7.4,4.1,6.0,93.2,0.8891752577319587,0.24484536082474226,0.9291237113402062,0.8105670103092784,0.7680412371134021,0.9536082474226805,0.6417525773195877,0.3170103092783505,0.6443298969072165,0.24097938144329897,0.7976804123711341,0.5885558583106267,"{'UPId': 'sa597245', 'PlayerId': None, 'MLBAMId': 601980, 'MinorMasterId': 'sa597245', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'Geronimo Franzua', 'FirstName': 'Geronimo', 'LastName': 'Franzua', 'firstLastName': 'Geronimo Franzua', 'NameKorean': None, 'Height': 73, 'Weight': 170, 'BirthDate': '1993-09-25T00:00:00', 'Bats': 'L', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'La Romana', 'College': '', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/geronimo-franzua/sa597245/stats?position=P', 'HeightDisplay': '6\'1""', 'Age': 31, 'AgeToday': 31, 'AgeYears': 31, 'AgeMonths': 2, 'AgeDays': 15, 'AgeDisplayOld': '31 years, 2 months, 15 days', 'BirthDateDisplay': '9/25/1993', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '31 years, 2 months, 15 days'}","{'mlbamid': 601980, 'playerid': None, 'minormasterid': 'sa597245', 'masterid': 'sa597245', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-11-04T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-21T00:00:00', 'lseason': 2024, 'lteamid': 27, 'lminorfranchid': 12, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa597245', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",,601980,sa597245,31,L,L,P,/players/geronimo-franzua/sa597245/stats?position=P,Free Agent,,
642203,Taylor Widener,1086,264,228,171,64,34,16,3,11,58,22.0,30,11.4,112,489,0.281,0.261,0.375,0.359,0.522,0.456,0.385,0.355,0.331,22.9,88.6,19.0,42.1,17,9.9,6.4,3.9,91.8,0.4072164948453608,0.375,0.11855670103092783,0.041237113402061855,0.059278350515463915,0.23067010309278352,0.2667525773195876,0.11469072164948453,0.08505154639175258,0.04768041237113402,0.0979381443298969,0.33651226158038144,"{'UPId': '19266', 'PlayerId': 19266, 'MLBAMId': 642203, 'MinorMasterId': 'sa918271', 'KBOId': 53927, 'KBOBISId': 1183, 'AltMMId': None, 'RRId': 'taylor widener', 'FirstName': 'Taylor', 'LastName': 'Widener', 'firstLastName': 'Taylor Widener', 'NameKorean': '와이드너', 'Height': 72, 'Weight': 203, 'BirthDate': '1994-10-24T00:00:00', 'Bats': 'L', 'Throws': 'R', 'Position': 'P', 'BirthCity': '', 'College': 'South Carolina', 'Debut': '2020-07-25T00:00:00', 'LastGame': '2022-10-04T00:00:00', 'DeathDate': None, 'Retired': None, 'RookieSeason': 2021, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/taylor-widener/19266/stats?position=P', 'HeightDisplay': '6\'0""', 'Age': 30, 'AgeToday': 30, 'AgeYears': 30, 'AgeMonths': 1, 'AgeDays': 16, 'AgeDisplayOld': '30 years, 1 months, 16 days', 'BirthDateDisplay': '10/24/1994', 'DeathDateDisplay': None, 'servicetime': '2.042', 'urlHeadshot': None, 'minSeason': 2020, 'maxSeason': 2022, 'AgeDisplay': '30 years, 1 month, 16 days'}","{'mlbamid': 642203, 'playerid': 19266, 'minormasterid': 'sa918271', 'masterid': '19266', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-08-01T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-07-30T00:00:00', 'lseason': 2024, 'lteamid': 16, 'lminorfranchid': 29, 'llevel': 'AAA', 'mlevel': 'MLB', 'cplayerid': '19266', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",19266.0,642203,sa918271,30,L,R,P,/players/taylor-widener/19266/stats?position=P,Free Agent,,
675919,Nick Raquet,1084,310,272,219,81,61,11,0,9,57,18.4,30,9.7,116,525,0.298,0.256,0.371,0.338,0.438,0.382,0.353,0.321,0.343,22.1,87.5,8.0,35.2,9,4.1,2.9,5.2,89.8,0.17525773195876287,0.5721649484536082,0.17525773195876287,0.3247422680412371,0.3015463917525773,0.17396907216494845,0.5657216494845361,0.8466494845360825,0.5128865979381443,0.8002577319587629,0.48195876288659795,0.11035422343324251,"{'UPId': 'sa3004658', 'PlayerId': None, 'MLBAMId': 675919, 'MinorMasterId': 'sa3004658', 'KBOId': None, 'KBOBISId': None, 'AltMMId': None, 'RRId': 'nick raquet', 'FirstName': 'Nick', 'LastName': 'Raquet', 'firstLastName': 'Nick Raquet', 'NameKorean': None, 'Height': 72, 'Weight': 215, 'BirthDate': '1995-12-12T00:00:00', 'Bats': 'R', 'Throws': 'L', 'Position': 'P', 'BirthCity': 'Boalsberg', 'College': 'William & Mary', 'Debut': None, 'LastGame': None, 'DeathDate': None, 'Retired': None, 'RookieSeason': None, 'CurrentLeague': None, 'HOF': None, 'UPURL': '/players/nick-raquet/sa3004658/stats?position=P', 'HeightDisplay': '6\'0""', 'Age': 29, 'AgeToday': 28, 'AgeYears': 28, 'AgeMonths': 11, 'AgeDays': 28, 'AgeDisplayOld': '28 years, 11 months, 28 days', 'BirthDateDisplay': '12/12/1995', 'DeathDateDisplay': None, 'servicetime': None, 'urlHeadshot': None, 'minSeason': None, 'maxSeason': None, 'AgeDisplay': '28 years, 11 months, 28 days'}","{'mlbamid': 675919, 'playerid': None, 'minormasterid': 'sa3004658', 'masterid': 'sa3004658', 'teamid': -1, 'minorfranchid': -1, 'transdate': '2024-09-26T00:00:00', 'tlevel': '-1', 'lgamedate': '2024-09-22T00:00:00', 'lseason': 2024, 'lteamid': 28, 'lminorfranchid': 150, 'llevel': 'AAA', 'mlevel': 'AAA', 'cplayerid': 'sa3004658', 'MLB_FullName': 'Free Agent', 'MLB_ShortName': None, 'MLB_AbbName': None, 'MiLB_FullName': None, 'llevel1': 'AAA'}",,675919,sa3004658,28,R,L,P,/players/nick-raquet/sa3004658/stats?position=P,Free Agent,,
